topic_id,query,facet_id,facet,question_id,question,image1,image2,image3
78,dieting,F0975,"""Find """"reasonable"""" dieting advice, that is not fads or medications but reasonable methods for weight loss.""",Q00801,are you looking for dieting tips,78_Q00801_3920_1.jpg,78_Q00801_3920_2.jpg,78_Q00801_3920_3.jpg
78,dieting,F0979,Find recommendations for dieting and exercising.,Q00801,are you looking for dieting tips,78_Q00801_3920_1.jpg,78_Q00801_3920_2.jpg,78_Q00801_3920_3.jpg
78,dieting,F0976,Find tips and charts for counting calories while dieting.,Q00801,are you looking for dieting tips,78_Q00801_3920_1.jpg,78_Q00801_3920_2.jpg,78_Q00801_3920_3.jpg
78,dieting,F0978,Find herbal diet supplements and appetite suppressants.,Q00801,are you looking for dieting tips,78_Q00801_3920_1.jpg,78_Q00801_3920_2.jpg,78_Q00801_3920_3.jpg
78,dieting,F0977,Find crash diet plans that promise quick weight loss in a short period of time.,Q00801,are you looking for dieting tips,78_Q00801_3920_1.jpg,78_Q00801_3920_2.jpg,78_Q00801_3920_3.jpg
210,golf gps,F0465,Is there a golf gps system that can be used world wide?,Q03153,would you like a comparison of golf gps systems,210_Q03153_3921_1.jpg,210_Q03153_3921_2.jpg,210_Q03153_3921_3.jpg
210,golf gps,F0466,Where can I get a used golf gps device?,Q03153,would you like a comparison of golf gps systems,210_Q03153_3921_1.jpg,210_Q03153_3921_2.jpg,210_Q03153_3921_3.jpg
210,golf gps,F0462,"Compare Bushnell, Callaway and Garmin golf gps systems.",Q03153,would you like a comparison of golf gps systems,210_Q03153_3921_1.jpg,210_Q03153_3921_2.jpg,210_Q03153_3921_3.jpg
210,golf gps,F0461,What is the best golf gps device?,Q03153,would you like a comparison of golf gps systems,210_Q03153_3921_1.jpg,210_Q03153_3921_2.jpg,210_Q03153_3921_3.jpg
210,golf gps,F0464,Find information on handheld golf gps devices.,Q03153,would you like a comparison of golf gps systems,210_Q03153_3921_1.jpg,210_Q03153_3921_2.jpg,210_Q03153_3921_3.jpg
210,golf gps,F0463,Is there a golf gps app for the Iphone?,Q03153,would you like a comparison of golf gps systems,210_Q03153_3921_1.jpg,210_Q03153_3921_2.jpg,210_Q03153_3921_3.jpg
222,male menopause,F0508,What are the symptoms and signs of male menopause?,Q03645,would you like to know what age men may start male menopause,222_Q03645_3923_1.jpg,222_Q03645_3923_2.jpg,222_Q03645_3923_3.jpg
222,male menopause,F0512,Find information on male menopause supplements.,Q03645,would you like to know what age men may start male menopause,222_Q03645_3923_1.jpg,222_Q03645_3923_2.jpg,222_Q03645_3923_3.jpg
222,male menopause,F0510,What is the definition of male menopause?,Q03645,would you like to know what age men may start male menopause,222_Q03645_3923_1.jpg,222_Q03645_3923_2.jpg,222_Q03645_3923_3.jpg
222,male menopause,F0511,What is the medical term for male menopause?,Q03645,would you like to know what age men may start male menopause,222_Q03645_3923_1.jpg,222_Q03645_3923_2.jpg,222_Q03645_3923_3.jpg
222,male menopause,F0509,Find information on male menopause medication.,Q03645,would you like to know what age men may start male menopause,222_Q03645_3923_1.jpg,222_Q03645_3923_2.jpg,222_Q03645_3923_3.jpg
65,korean language,F0927,What are some common Korean phrases?,Q00273,are you interested in korean language classes,65_Q00273_3924_1.jpg,65_Q00273_3924_2.jpg,65_Q00273_3924_3.jpg
65,korean language,F0925,"Find a history of Hangul, the Korean writing system.",Q00273,are you interested in korean language classes,65_Q00273_3924_1.jpg,65_Q00273_3924_2.jpg,65_Q00273_3924_3.jpg
65,korean language,F0923,Find resources on translating Korean to other languages.,Q00273,are you interested in korean language classes,65_Q00273_3924_1.jpg,65_Q00273_3924_2.jpg,65_Q00273_3924_3.jpg
65,korean language,F0926,Find a Korean/English bilingual dictionary.,Q00273,are you interested in korean language classes,65_Q00273_3924_1.jpg,65_Q00273_3924_2.jpg,65_Q00273_3924_3.jpg
65,korean language,F0924,Find resources on learning and teaching Korean.,Q00273,are you interested in korean language classes,65_Q00273_3924_1.jpg,65_Q00273_3924_2.jpg,65_Q00273_3924_3.jpg
65,korean language,F0922,Find background information about the Korean language.,Q00273,are you interested in korean language classes,65_Q00273_3924_1.jpg,65_Q00273_3924_2.jpg,65_Q00273_3924_3.jpg
56,uss yorktown charleston sc,F0886,Find information about the USS Yorktown exhibit at the Patriots Point museum.,Q02773,what events are you interested in on the uss yorktown,56_Q02773_3925_1.jpg,56_Q02773_3925_2.jpg,56_Q02773_3925_3.jpg
56,uss yorktown charleston sc,F0885,Find historical information about the USS Yorktown aircraft carriers used during World War 2.,Q02773,what events are you interested in on the uss yorktown,56_Q02773_3925_1.jpg,56_Q02773_3925_2.jpg,56_Q02773_3925_3.jpg
82,joints,F0995,Find information about joints in the human body.,Q01544,do you have joint pain,82_Q01544_3926_1.jpg,82_Q01544_3926_2.jpg,82_Q01544_3926_3.jpg
82,joints,F0996,Find an explanation of the different types of joints used in woodworking.,Q01544,do you have joint pain,82_Q01544_3926_1.jpg,82_Q01544_3926_2.jpg,82_Q01544_3926_3.jpg
82,joints,F0997,Find information about joint pain and how to treat it.,Q01544,do you have joint pain,82_Q01544_3926_1.jpg,82_Q01544_3926_2.jpg,82_Q01544_3926_3.jpg
289,benefits of yoga,F0728,Find the benefits of yoga nidra.,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
289,benefits of yoga,F0723,Find information on yoga for seniors.,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
289,benefits of yoga,F0727,How does yoga benefit runners?,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
289,benefits of yoga,F0722,What are the benefits of yoga for kids?,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
289,benefits of yoga,F0726,What are the benefits of yoga during pregnancy?,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
289,benefits of yoga,F0724,Does yoga help with weight loss?,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
289,benefits of yoga,F0725,What are the benefits of various yoga poses?,Q03419,would you like to know about the benefits of yoga for a specific group men women kids athletes,289_Q03419_3927_1.jpg,289_Q03419_3927_2.jpg,289_Q03419_3927_3.jpg
182,quit smoking,F0346,How can hypnosis help someone quit smoking?,Q01434,are you wondering how other people have quit smoking,182_Q01434_3928_1.jpg,182_Q01434_3928_2.jpg,182_Q01434_3928_3.jpg
182,quit smoking,F0345,Can you quit smoking using the cold turkey method?,Q01434,are you wondering how other people have quit smoking,182_Q01434_3928_1.jpg,182_Q01434_3928_2.jpg,182_Q01434_3928_3.jpg
182,quit smoking,F0344,What are the benefits of quitting smoking?,Q01434,are you wondering how other people have quit smoking,182_Q01434_3928_1.jpg,182_Q01434_3928_2.jpg,182_Q01434_3928_3.jpg
182,quit smoking,F0343,What are the ways you can quit smoking?,Q01434,are you wondering how other people have quit smoking,182_Q01434_3928_1.jpg,182_Q01434_3928_2.jpg,182_Q01434_3928_3.jpg
232,hurricane Irene flooding in manville nj,F0533,"How has the flooding that resulted from hurricane Irene affected Manville, NJ?",Q01348,are you trying to buy flood insurance,232_Q01348_3929_1.jpg,232_Q01348_3929_2.jpg,232_Q01348_3929_3.jpg
112,kenmore gas water heater,F0059,retailers of and price information for Kenmore gas water heaters,Q01921,do you want to compare different models,112_Q01921_3930_1.jpg,112_Q01921_3930_2.jpg,112_Q01921_3930_3.jpg
112,kenmore gas water heater,F0057,owner manuals for Kenmore (Sears) gas water heaters,Q01921,do you want to compare different models,112_Q01921_3930_1.jpg,112_Q01921_3930_2.jpg,112_Q01921_3930_3.jpg
112,kenmore gas water heater,F0058,"information about Kenmore gas water heaters: specifically, features, energy consumption and safety thereof",Q01921,do you want to compare different models,112_Q01921_3930_1.jpg,112_Q01921_3930_2.jpg,112_Q01921_3930_3.jpg
112,kenmore gas water heater,F0056,reviews of Kenmore gas water heaters,Q01921,do you want to compare different models,112_Q01921_3930_1.jpg,112_Q01921_3930_2.jpg,112_Q01921_3930_3.jpg
85,milwaukee journal sentinel,F1004,Find the Milwaukee Journal Sentinel web site.,Q03036,which medium do you prefer the newspaper to be in,85_Q03036_3931_1.jpg,85_Q03036_3931_2.jpg,85_Q03036_3931_3.jpg
85,milwaukee journal sentinel,F1006,Find archives of articles from the Milwaukee Journal Sentinel.,Q03036,which medium do you prefer the newspaper to be in,85_Q03036_3931_1.jpg,85_Q03036_3931_2.jpg,85_Q03036_3931_3.jpg
85,milwaukee journal sentinel,F1007,Find obituaries and archived obituaries from the Milwaukee Journal Sentinel.,Q03036,which medium do you prefer the newspaper to be in,85_Q03036_3931_1.jpg,85_Q03036_3931_2.jpg,85_Q03036_3931_3.jpg
85,milwaukee journal sentinel,F1005,Find the sports section of the Milwaukee Journal Sentinel.,Q03036,which medium do you prefer the newspaper to be in,85_Q03036_3931_1.jpg,85_Q03036_3931_2.jpg,85_Q03036_3931_3.jpg
11,gmat prep classes,F0046,I'd like to find some tips to help me do well on the GMAT.,Q03548,would you like to know more about the gmat test,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg
11,gmat prep classes,F0049,What's the difference between the GRE and the GMAT?,Q03548,would you like to know more about the gmat test,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg
11,gmat prep classes,F0044,Who are some companies that offer GMAT prep classes?,Q03548,would you like to know more about the gmat test,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg
11,gmat prep classes,F0047,I'm looking for the BeatTheGMAT blog and forums.,Q03548,would you like to know more about the gmat test,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg
11,gmat prep classes,F0045,I'm looking for some free sample GMAT exams to practice on.,Q03548,would you like to know more about the gmat test,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg
11,gmat prep classes,F0048,Take me to the VeritasPrep home page.,Q03548,would you like to know more about the gmat test,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg
15,espn sports,F0194,I'm looking for baseball scores and information on upcoming live broadcast games.,Q01816,do you want information about espn sports programming in languages other than english,15_Q01816_3933_1.jpg,15_Q01816_3933_2.jpg,15_Q01816_3933_3.jpg
15,espn sports,F0192,I'm looking for college football and basketball scores.,Q01816,do you want information about espn sports programming in languages other than english,15_Q01816_3933_1.jpg,15_Q01816_3933_2.jpg,15_Q01816_3933_3.jpg
15,espn sports,F0196,I'm looking for information on fantasy football leagues.,Q01816,do you want information about espn sports programming in languages other than english,15_Q01816_3933_1.jpg,15_Q01816_3933_2.jpg,15_Q01816_3933_3.jpg
15,espn sports,F0193,I want to find NBA basketball standings.,Q01816,do you want information about espn sports programming in languages other than english,15_Q01816_3933_1.jpg,15_Q01816_3933_2.jpg,15_Q01816_3933_3.jpg
15,espn sports,F0195,I'm looking for information on NASCAR races.,Q01816,do you want information about espn sports programming in languages other than english,15_Q01816_3933_1.jpg,15_Q01816_3933_2.jpg,15_Q01816_3933_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q01796,do you want contact information for the board,116_Q01796_3934_1.jpg,116_Q01796_3934_2.jpg,116_Q01796_3934_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q01796,do you want contact information for the board,116_Q01796_3934_1.jpg,116_Q01796_3934_2.jpg,116_Q01796_3934_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q01796,do you want contact information for the board,116_Q01796_3934_1.jpg,116_Q01796_3934_2.jpg,116_Q01796_3934_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q01796,do you want contact information for the board,116_Q01796_3934_1.jpg,116_Q01796_3934_2.jpg,116_Q01796_3934_3.jpg
262,balding cure,F0634,"Find cures for baldness (other than hair replacement, hair transplants, or wigs).",Q01793,do you want balding cure products,262_Q01793_3936_1.jpg,262_Q01793_3936_2.jpg,262_Q01793_3936_3.jpg
176,weather strip,F0318,How do I weather strip my sliding glass door?,Q00538,are you interested in weather strips for doors,176_Q00538_3938_1.jpg,176_Q00538_3938_2.jpg,176_Q00538_3938_3.jpg
176,weather strip,F0316,How do you weather strip automobile windows and doors?,Q00538,are you interested in weather strips for doors,176_Q00538_3938_1.jpg,176_Q00538_3938_2.jpg,176_Q00538_3938_3.jpg
176,weather strip,F0317,What is the best way to seal or weather strip my garage door?,Q00538,are you interested in weather strips for doors,176_Q00538_3938_1.jpg,176_Q00538_3938_2.jpg,176_Q00538_3938_3.jpg
202,uss carl vinson,F0427,Find the home page of the USS Carl Vinson ombudsman.,Q03609,would you like to know the home port of the uss carl vinson,202_Q03609_3939_1.jpg,202_Q03609_3939_2.jpg,176_Q00538_3938_3.jpg
202,uss carl vinson,F0425,Where can I get a cruise book for the USS Carl Vinson?,Q03609,would you like to know the home port of the uss carl vinson,202_Q03609_3939_1.jpg,202_Q03609_3939_2.jpg,176_Q00538_3938_3.jpg
202,uss carl vinson,F0424,Find the home page of the USS Carl Vinson (CVN70) carrier.,Q03609,would you like to know the home port of the uss carl vinson,202_Q03609_3939_1.jpg,202_Q03609_3939_2.jpg,176_Q00538_3938_3.jpg
202,uss carl vinson,F0426,What is the home port for the USS Carl Vinson?,Q03609,would you like to know the home port of the uss carl vinson,202_Q03609_3939_1.jpg,202_Q03609_3939_2.jpg,176_Q00538_3938_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q03942,Do you want their physical location?,116_Q03942_0_1.jpg,116_Q03942_0_2.jpg,116_Q03942_0_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q03942,Do you want their physical location?,116_Q03942_0_1.jpg,116_Q03942_0_2.jpg,116_Q03942_0_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q03942,Do you want their physical location?,116_Q03942_0_1.jpg,116_Q03942_0_2.jpg,116_Q03942_0_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q03942,Do you want their physical location?,116_Q03942_0_1.jpg,116_Q03942_0_2.jpg,116_Q03942_0_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q03943,Do you want to know who runs the agency?,116_Q03943_1_1.jpg,116_Q03943_1_2.jpg,116_Q03943_1_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q03943,Do you want to know who runs the agency?,116_Q03943_1_1.jpg,116_Q03943_1_2.jpg,116_Q03943_1_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q03943,Do you want to know who runs the agency?,116_Q03943_1_1.jpg,116_Q03943_1_2.jpg,116_Q03943_1_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q03943,Do you want to know who runs the agency?,116_Q03943_1_1.jpg,116_Q03943_1_2.jpg,116_Q03943_1_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q03944,Are you wanting California franchise tax board forms?,116_Q03944_2_1.jpg,116_Q03944_2_2.jpg,116_Q03944_2_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q03944,Are you wanting California franchise tax board forms?,116_Q03944_2_1.jpg,116_Q03944_2_2.jpg,116_Q03944_2_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q03944,Are you wanting California franchise tax board forms?,116_Q03944_2_1.jpg,116_Q03944_2_2.jpg,116_Q03944_2_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q03944,Are you wanting California franchise tax board forms?,116_Q03944_2_1.jpg,116_Q03944_2_2.jpg,116_Q03944_2_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q03945,Were you wanting to see the emblem/logo for the California franchise tax board?,116_Q03945_3_1.jpg,116_Q03945_3_2.jpg,116_Q03945_3_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q03945,Were you wanting to see the emblem/logo for the California franchise tax board?,116_Q03945_3_1.jpg,116_Q03945_3_2.jpg,116_Q03945_3_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q03945,Were you wanting to see the emblem/logo for the California franchise tax board?,116_Q03945_3_1.jpg,116_Q03945_3_2.jpg,116_Q03945_3_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q03945,Were you wanting to see the emblem/logo for the California franchise tax board?,116_Q03945_3_1.jpg,116_Q03945_3_2.jpg,116_Q03945_3_3.jpg
116,california franchise tax board,F0071,Find information about the California Franchise Tax Board.,Q03946,Are you looking for example letters pertaining to the California franchise tax board?,116_Q03946_4_1.jpg,116_Q03946_4_2.jpg,116_Q03946_4_3.jpg
116,california franchise tax board,F0072,How do I register as a tax preparer?,Q03946,Are you looking for example letters pertaining to the California franchise tax board?,116_Q03946_4_1.jpg,116_Q03946_4_2.jpg,116_Q03946_4_3.jpg
116,california franchise tax board,F0074,Find tax forms and other information on filing individual taxes.,Q03946,Are you looking for example letters pertaining to the California franchise tax board?,116_Q03946_4_1.jpg,116_Q03946_4_2.jpg,116_Q03946_4_3.jpg
116,california franchise tax board,F0073,Find contact information for the California FTB.,Q03946,Are you looking for example letters pertaining to the California franchise tax board?,116_Q03946_4_1.jpg,116_Q03946_4_2.jpg,116_Q03946_4_3.jpg
226,traverse city,F0522,"What is the zip code for Traverse City, Michigan?",Q03947,"Do you want to see pictures of Traverse City, Michigan?",226_Q03947_5_1.jpg,226_Q03947_5_2.jpg,226_Q03947_5_3.jpg
226,traverse city,F0518,"What attractions are there in Traverse City, Michigan?",Q03947,"Do you want to see pictures of Traverse City, Michigan?",226_Q03947_5_1.jpg,226_Q03947_5_2.jpg,226_Q03947_5_3.jpg
226,traverse city,F0521,Find information about the Traverse City Cherry Festival.,Q03947,"Do you want to see pictures of Traverse City, Michigan?",226_Q03947_5_1.jpg,226_Q03947_5_2.jpg,226_Q03947_5_3.jpg
226,traverse city,F0523,Find information about the Traverse City Record-Eagle.,Q03947,"Do you want to see pictures of Traverse City, Michigan?",226_Q03947_5_1.jpg,226_Q03947_5_2.jpg,226_Q03947_5_3.jpg
226,traverse city,F0520,"Find information about hotels in Traverse City, Michigan.",Q03947,"Do you want to see pictures of Traverse City, Michigan?",226_Q03947_5_1.jpg,226_Q03947_5_2.jpg,226_Q03947_5_3.jpg
226,traverse city,F0519,"Get information about Traverse City, Michigan real estate.",Q03947,"Do you want to see pictures of Traverse City, Michigan?",226_Q03947_5_1.jpg,226_Q03947_5_2.jpg,226_Q03947_5_3.jpg
226,traverse city,F0522,"What is the zip code for Traverse City, Michigan?",Q03948,Do you want to find Traverse City hotels?,226_Q03948_6_1.jpg,226_Q03948_6_2.jpg,226_Q03948_6_3.jpg
226,traverse city,F0518,"What attractions are there in Traverse City, Michigan?",Q03948,Do you want to find Traverse City hotels?,226_Q03948_6_1.jpg,226_Q03948_6_2.jpg,226_Q03948_6_3.jpg
226,traverse city,F0521,Find information about the Traverse City Cherry Festival.,Q03948,Do you want to find Traverse City hotels?,226_Q03948_6_1.jpg,226_Q03948_6_2.jpg,226_Q03948_6_3.jpg
226,traverse city,F0523,Find information about the Traverse City Record-Eagle.,Q03948,Do you want to find Traverse City hotels?,226_Q03948_6_1.jpg,226_Q03948_6_2.jpg,226_Q03948_6_3.jpg
226,traverse city,F0520,"Find information about hotels in Traverse City, Michigan.",Q03948,Do you want to find Traverse City hotels?,226_Q03948_6_1.jpg,226_Q03948_6_2.jpg,226_Q03948_6_3.jpg
226,traverse city,F0519,"Get information about Traverse City, Michigan real estate.",Q03948,Do you want to find Traverse City hotels?,226_Q03948_6_1.jpg,226_Q03948_6_2.jpg,226_Q03948_6_3.jpg
226,traverse city,F0522,"What is the zip code for Traverse City, Michigan?",Q03949,Are you interested in see the National Cherry Festival in Traverse City?,226_Q03949_7_1.jpg,226_Q03949_7_2.jpg,226_Q03949_7_3.jpg
226,traverse city,F0518,"What attractions are there in Traverse City, Michigan?",Q03949,Are you interested in see the National Cherry Festival in Traverse City?,226_Q03949_7_1.jpg,226_Q03949_7_2.jpg,226_Q03949_7_3.jpg
226,traverse city,F0521,Find information about the Traverse City Cherry Festival.,Q03949,Are you interested in see the National Cherry Festival in Traverse City?,226_Q03949_7_1.jpg,226_Q03949_7_2.jpg,226_Q03949_7_3.jpg
226,traverse city,F0523,Find information about the Traverse City Record-Eagle.,Q03949,Are you interested in see the National Cherry Festival in Traverse City?,226_Q03949_7_1.jpg,226_Q03949_7_2.jpg,226_Q03949_7_3.jpg
226,traverse city,F0520,"Find information about hotels in Traverse City, Michigan.",Q03949,Are you interested in see the National Cherry Festival in Traverse City?,226_Q03949_7_1.jpg,226_Q03949_7_2.jpg,226_Q03949_7_3.jpg
226,traverse city,F0519,"Get information about Traverse City, Michigan real estate.",Q03949,Are you interested in see the National Cherry Festival in Traverse City?,226_Q03949_7_1.jpg,226_Q03949_7_2.jpg,226_Q03949_7_3.jpg
226,traverse city,F0522,"What is the zip code for Traverse City, Michigan?",Q03950,Would you like to see images of traverse city?,226_Q03950_8_1.jpg,226_Q03950_8_2.jpg,226_Q03950_8_3.jpg
226,traverse city,F0518,"What attractions are there in Traverse City, Michigan?",Q03950,Would you like to see images of traverse city?,226_Q03950_8_1.jpg,226_Q03950_8_2.jpg,226_Q03950_8_3.jpg
226,traverse city,F0521,Find information about the Traverse City Cherry Festival.,Q03950,Would you like to see images of traverse city?,226_Q03950_8_1.jpg,226_Q03950_8_2.jpg,226_Q03950_8_3.jpg
226,traverse city,F0523,Find information about the Traverse City Record-Eagle.,Q03950,Would you like to see images of traverse city?,226_Q03950_8_1.jpg,226_Q03950_8_2.jpg,226_Q03950_8_3.jpg
226,traverse city,F0520,"Find information about hotels in Traverse City, Michigan.",Q03950,Would you like to see images of traverse city?,226_Q03950_8_1.jpg,226_Q03950_8_2.jpg,226_Q03950_8_3.jpg
226,traverse city,F0519,"Get information about Traverse City, Michigan real estate.",Q03950,Would you like to see images of traverse city?,226_Q03950_8_1.jpg,226_Q03950_8_2.jpg,226_Q03950_8_3.jpg
226,traverse city,F0522,"What is the zip code for Traverse City, Michigan?",Q03951,Would you like to see maps?,226_Q03951_9_1.jpg,226_Q03951_9_2.jpg,226_Q03951_9_3.jpg
226,traverse city,F0518,"What attractions are there in Traverse City, Michigan?",Q03951,Would you like to see maps?,226_Q03951_9_1.jpg,226_Q03951_9_2.jpg,226_Q03951_9_3.jpg
226,traverse city,F0521,Find information about the Traverse City Cherry Festival.,Q03951,Would you like to see maps?,226_Q03951_9_1.jpg,226_Q03951_9_2.jpg,226_Q03951_9_3.jpg
226,traverse city,F0523,Find information about the Traverse City Record-Eagle.,Q03951,Would you like to see maps?,226_Q03951_9_1.jpg,226_Q03951_9_2.jpg,226_Q03951_9_3.jpg
226,traverse city,F0520,"Find information about hotels in Traverse City, Michigan.",Q03951,Would you like to see maps?,226_Q03951_9_1.jpg,226_Q03951_9_2.jpg,226_Q03951_9_3.jpg
226,traverse city,F0519,"Get information about Traverse City, Michigan real estate.",Q03951,Would you like to see maps?,226_Q03951_9_1.jpg,226_Q03951_9_2.jpg,226_Q03951_9_3.jpg
226,traverse city,F0522,"What is the zip code for Traverse City, Michigan?",Q03952,Do you want to see traverse city attractions?,226_Q03952_10_1.jpg,226_Q03952_10_2.jpg,226_Q03952_10_3.jpg
226,traverse city,F0518,"What attractions are there in Traverse City, Michigan?",Q03952,Do you want to see traverse city attractions?,226_Q03952_10_1.jpg,226_Q03952_10_2.jpg,226_Q03952_10_3.jpg
226,traverse city,F0521,Find information about the Traverse City Cherry Festival.,Q03952,Do you want to see traverse city attractions?,226_Q03952_10_1.jpg,226_Q03952_10_2.jpg,226_Q03952_10_3.jpg
226,traverse city,F0523,Find information about the Traverse City Record-Eagle.,Q03952,Do you want to see traverse city attractions?,226_Q03952_10_1.jpg,226_Q03952_10_2.jpg,226_Q03952_10_3.jpg
226,traverse city,F0520,"Find information about hotels in Traverse City, Michigan.",Q03952,Do you want to see traverse city attractions?,226_Q03952_10_1.jpg,226_Q03952_10_2.jpg,226_Q03952_10_3.jpg
226,traverse city,F0519,"Get information about Traverse City, Michigan real estate.",Q03952,Do you want to see traverse city attractions?,226_Q03952_10_1.jpg,226_Q03952_10_2.jpg,226_Q03952_10_3.jpg
260,the american revolutionary,F0628,Find a list of the major battles of the American Revolution.,Q03953,Do you want to know the countries involved in American revolutionary war?,260_Q03953_11_1.jpg,260_Q03953_11_2.jpg,260_Q03953_11_3.jpg
260,the american revolutionary,F0632,What is the history of the American revolutionary war?,Q03953,Do you want to know the countries involved in American revolutionary war?,260_Q03953_11_1.jpg,260_Q03953_11_2.jpg,260_Q03953_11_3.jpg
260,the american revolutionary,F0630,Find images of the American Revolution.,Q03953,Do you want to know the countries involved in American revolutionary war?,260_Q03953_11_1.jpg,260_Q03953_11_2.jpg,260_Q03953_11_3.jpg
260,the american revolutionary,F0631,What were the causes of the American revolutionary war?,Q03953,Do you want to know the countries involved in American revolutionary war?,260_Q03953_11_1.jpg,260_Q03953_11_2.jpg,260_Q03953_11_3.jpg
260,the american revolutionary,F0629,Find a time line of the American Revolution.,Q03953,Do you want to know the countries involved in American revolutionary war?,260_Q03953_11_1.jpg,260_Q03953_11_2.jpg,260_Q03953_11_3.jpg
260,the american revolutionary,F0628,Find a list of the major battles of the American Revolution.,Q03954,Are you interested in the important battles of American revolutonary war?,260_Q03954_12_1.jpg,260_Q03954_12_2.jpg,260_Q03954_12_3.jpg
260,the american revolutionary,F0632,What is the history of the American revolutionary war?,Q03954,Are you interested in the important battles of American revolutonary war?,260_Q03954_12_1.jpg,260_Q03954_12_2.jpg,260_Q03954_12_3.jpg
260,the american revolutionary,F0630,Find images of the American Revolution.,Q03954,Are you interested in the important battles of American revolutonary war?,260_Q03954_12_1.jpg,260_Q03954_12_2.jpg,260_Q03954_12_3.jpg
260,the american revolutionary,F0631,What were the causes of the American revolutionary war?,Q03954,Are you interested in the important battles of American revolutonary war?,260_Q03954_12_1.jpg,260_Q03954_12_2.jpg,260_Q03954_12_3.jpg
260,the american revolutionary,F0629,Find a time line of the American Revolution.,Q03954,Are you interested in the important battles of American revolutonary war?,260_Q03954_12_1.jpg,260_Q03954_12_2.jpg,260_Q03954_12_3.jpg
260,the american revolutionary,F0628,Find a list of the major battles of the American Revolution.,Q03955,Do you want see the weapons used in American revoultionary war?,260_Q03955_13_1.jpg,260_Q03955_13_2.jpg,260_Q03955_13_3.jpg
260,the american revolutionary,F0632,What is the history of the American revolutionary war?,Q03955,Do you want see the weapons used in American revoultionary war?,260_Q03955_13_1.jpg,260_Q03955_13_2.jpg,260_Q03955_13_3.jpg
260,the american revolutionary,F0630,Find images of the American Revolution.,Q03955,Do you want see the weapons used in American revoultionary war?,260_Q03955_13_1.jpg,260_Q03955_13_2.jpg,260_Q03955_13_3.jpg
260,the american revolutionary,F0631,What were the causes of the American revolutionary war?,Q03955,Do you want see the weapons used in American revoultionary war?,260_Q03955_13_1.jpg,260_Q03955_13_2.jpg,260_Q03955_13_3.jpg
260,the american revolutionary,F0629,Find a time line of the American Revolution.,Q03955,Do you want see the weapons used in American revoultionary war?,260_Q03955_13_1.jpg,260_Q03955_13_2.jpg,260_Q03955_13_3.jpg
